id,Name,WOType,Task,POID,ProductID,BatchID,AssetType,AssetID,Status,StartDate,EndDate,FacilityID,SiteID,UnitProcedureID,BatchQty
WO-BPO18-18-6-Production-stage1,BPO18-18-6-Production-stage1-P1002-F-1-S5,Production-stage1,Granulation,PO18,P1002,BPO18-18-6,Granulators,A98,Planned,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-2-GRG,70
WO-BPO18-18-6-LIMS,BPO18-18-6-LIMS-P1002-F-1-S5,LIMS,Chemical Analysis,PO18,P1002,BPO18-18-6,HPLC,A109,Cancelled,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-2-CHA,70
WO-BPO18-18-6-LIMS,BPO18-18-6-LIMS-P1002-F-1-S5,LIMS,Stability Testing,PO18,P1002,BPO18-18-6,Temperature and Humidity Controllers,A112,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-5-STT,70
WO-BPO18-18-6-LIMS,BPO18-18-6-LIMS-P1002-F-1-S5,LIMS,Physical Testing,PO18,P1002,BPO18-18-6,Particle Size Analyzers,A110,Planned,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-3-PHT,70
WO-BPO18-18-7-Production-stage1,BPO18-18-7-Production-stage1-P1002-F-1-S5,Production-stage1,Blending,PO18,P1002,BPO18-18-7,Blenders,A100,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-4-BLB,70
WO-BPO18-18-7-Production-stage1,BPO18-18-7-Production-stage1-P1002-F-1-S5,Production-stage1,Milling,PO18,P1002,BPO18-18-7,Mills,A99,Planned,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-3-MIM,70
WO-BPO18-18-7-Production-stage1,BPO18-18-7-Production-stage1-P1002-F-1-S5,Production-stage1,Reactors,PO18,P1002,BPO18-18-7,Reactors,A101,In Progress,2024-05-28 09:50:15.755386,2024-06-13 09:50:19.253979,F-1-S5,S5,PR-6-RER,70
WO-BPO18-18-7-LIMS,BPO18-18-7-LIMS-P1002-F-1-S5,LIMS,Microbiological Testing,PO18,P1002,BPO18-18-7,Incubators,A108,On Hold,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-1-MIT,70
WO-BPO18-18-7-LIMS,BPO18-18-7-LIMS-P1002-F-1-S5,LIMS,Environmental Monitoring,PO18,P1002,BPO18-18-7,Air Particle Counters,A111,On Hold,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-4-ENM,70
WO-BPO18-18-7-LIMS,BPO18-18-7-LIMS-P1002-F-1-S5,LIMS,Physical Testing,PO18,P1002,BPO18-18-7,Particle Size Analyzers,A110,Cancelled,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-3-PHT,70
WO-BPO18-18-8-Production-stage1,BPO18-18-8-Production-stage1-P1002-F-1-S5,Production-stage1,Granulation,PO18,P1002,BPO18-18-8,Granulators,A98,Cancelled,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-2-GRG,70
WO-BPO18-18-8-Production-stage1,BPO18-18-8-Production-stage1-P1002-F-1-S5,Production-stage1,Mixing ingredients,PO18,P1002,BPO18-18-8,Mixers,A97,Planned,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-1-MII,70
WO-BPO18-18-8-Production-stage1,BPO18-18-8-Production-stage1-P1002-F-1-S5,Production-stage1,Distillation equipment,PO18,P1002,BPO18-18-8,Distillation equipment,A102,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-7-DIE,70
WO-BPO18-18-8-LIMS,BPO18-18-8-LIMS-P1002-F-1-S5,LIMS,Chemical Analysis,PO18,P1002,BPO18-18-8,HPLC,A109,In Progress,2024-05-28 09:50:15.755386,2024-06-13 09:50:19.266256,F-1-S5,S5,LI-2-CHA,70
WO-BPO18-18-8-LIMS,BPO18-18-8-LIMS-P1002-F-1-S5,LIMS,Microbiological Testing,PO18,P1002,BPO18-18-8,Incubators,A108,On Hold,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-1-MIT,70
WO-BPO18-18-8-LIMS,BPO18-18-8-LIMS-P1002-F-1-S5,LIMS,Stability Testing,PO18,P1002,BPO18-18-8,Temperature and Humidity Controllers,A112,In Progress,2024-05-28 09:50:15.755386,2024-06-13 09:50:19.268257,F-1-S5,S5,LI-5-STT,70
WO-BPO18-18-9-Production-stage1,BPO18-18-9-Production-stage1-P1002-F-1-S5,Production-stage1,Reactors,PO18,P1002,BPO18-18-9,Reactors,A101,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-6-RER,70
WO-BPO18-18-9-Production-stage1,BPO18-18-9-Production-stage1-P1002-F-1-S5,Production-stage1,Mixing ingredients,PO18,P1002,BPO18-18-9,Mixers,A97,In Progress,2024-05-28 09:50:15.755386,2024-06-13 09:50:19.271481,F-1-S5,S5,PR-1-MII,70
WO-BPO18-18-9-Production-stage1,BPO18-18-9-Production-stage1-P1002-F-1-S5,Production-stage1,Granulation,PO18,P1002,BPO18-18-9,Granulators,A98,Planned,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-2-GRG,70
WO-BPO18-18-9-LIMS,BPO18-18-9-LIMS-P1002-F-1-S5,LIMS,Environmental Monitoring,PO18,P1002,BPO18-18-9,Air Particle Counters,A111,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-4-ENM,70
WO-BPO18-18-9-LIMS,BPO18-18-9-LIMS-P1002-F-1-S5,LIMS,Physical Testing,PO18,P1002,BPO18-18-9,Particle Size Analyzers,A110,Planned,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-3-PHT,70
WO-BPO18-18-9-LIMS,BPO18-18-9-LIMS-P1002-F-1-S5,LIMS,Stability Testing,PO18,P1002,BPO18-18-9,Temperature and Humidity Controllers,A112,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-5-STT,70
WO-BPO18-18-10-Production-stage1,BPO18-18-10-Production-stage1-P1002-F-1-S5,Production-stage1,Extraction equipment,PO18,P1002,BPO18-18-10,Extraction equipment,A103,On Hold,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-8-EXE,70
WO-BPO18-18-10-Production-stage1,BPO18-18-10-Production-stage1-P1002-F-1-S5,Production-stage1,Blending,PO18,P1002,BPO18-18-10,Blenders,A100,In Progress,2024-05-28 09:50:15.755386,2024-06-13 09:50:19.280503,F-1-S5,S5,PR-4-BLB,70
WO-BPO18-18-10-Production-stage1,BPO18-18-10-Production-stage1-P1002-F-1-S5,Production-stage1,Reactors,PO18,P1002,BPO18-18-10,Reactors,A101,Planned,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-6-RER,70
WO-BPO18-18-10-LIMS,BPO18-18-10-LIMS-P1002-F-1-S5,LIMS,Physical Testing,PO18,P1002,BPO18-18-10,Particle Size Analyzers,A110,On Hold,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-3-PHT,70
WO-BPO18-18-10-LIMS,BPO18-18-10-LIMS-P1002-F-1-S5,LIMS,Chemical Analysis,PO18,P1002,BPO18-18-10,HPLC,A109,Cancelled,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-2-CHA,70
WO-BPO18-18-10-LIMS,BPO18-18-10-LIMS-P1002-F-1-S5,LIMS,Stability Testing,PO18,P1002,BPO18-18-10,Temperature and Humidity Controllers,A112,On Hold,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-5-STT,70
WO-BPO18-18-11-Production-stage1,BPO18-18-11-Production-stage1-P1002-F-1-S5,Production-stage1,Blending,PO18,P1002,BPO18-18-11,Blenders,A100,Planned,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-4-BLB,70
WO-BPO18-18-11-Production-stage1,BPO18-18-11-Production-stage1-P1002-F-1-S5,Production-stage1,Granulation,PO18,P1002,BPO18-18-11,Granulators,A98,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-2-GRG,70
WO-BPO18-18-11-Production-stage1,BPO18-18-11-Production-stage1-P1002-F-1-S5,Production-stage1,Distillation equipment,PO18,P1002,BPO18-18-11,Distillation equipment,A102,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-7-DIE,70
WO-BPO18-18-11-LIMS,BPO18-18-11-LIMS-P1002-F-1-S5,LIMS,Microbiological Testing,PO18,P1002,BPO18-18-11,Incubators,A108,In Progress,2024-05-28 09:50:15.755386,2024-06-13 09:50:19.294993,F-1-S5,S5,LI-1-MIT,70
WO-BPO18-18-11-LIMS,BPO18-18-11-LIMS-P1002-F-1-S5,LIMS,Chemical Analysis,PO18,P1002,BPO18-18-11,HPLC,A109,In Progress,2024-05-28 09:50:15.755386,2024-06-13 09:50:19.295994,F-1-S5,S5,LI-2-CHA,70
WO-BPO18-18-11-LIMS,BPO18-18-11-LIMS-P1002-F-1-S5,LIMS,Stability Testing,PO18,P1002,BPO18-18-11,Temperature and Humidity Controllers,A112,Cancelled,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-5-STT,70
WO-BPO18-18-12-Production-stage1,BPO18-18-12-Production-stage1-P1002-F-1-S5,Production-stage1,Extraction equipment,PO18,P1002,BPO18-18-12,Extraction equipment,A103,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-8-EXE,70
WO-BPO18-18-12-Production-stage1,BPO18-18-12-Production-stage1-P1002-F-1-S5,Production-stage1,Distillation equipment,PO18,P1002,BPO18-18-12,Distillation equipment,A102,Planned,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-7-DIE,70
WO-BPO18-18-12-Production-stage1,BPO18-18-12-Production-stage1-P1002-F-1-S5,Production-stage1,Granulation,PO18,P1002,BPO18-18-12,Granulators,A98,On Hold,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-2-GRG,70
WO-BPO18-18-12-LIMS,BPO18-18-12-LIMS-P1002-F-1-S5,LIMS,Chemical Analysis,PO18,P1002,BPO18-18-12,HPLC,A109,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-2-CHA,70
WO-BPO18-18-12-LIMS,BPO18-18-12-LIMS-P1002-F-1-S5,LIMS,Physical Testing,PO18,P1002,BPO18-18-12,Particle Size Analyzers,A110,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-3-PHT,70
WO-BPO18-18-12-LIMS,BPO18-18-12-LIMS-P1002-F-1-S5,LIMS,Microbiological Testing,PO18,P1002,BPO18-18-12,Incubators,A108,Planned,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-1-MIT,70
WO-BPO18-18-13-Production-stage1,BPO18-18-13-Production-stage1-P1002-F-1-S5,Production-stage1,Distillation equipment,PO18,P1002,BPO18-18-13,Distillation equipment,A102,On Hold,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-7-DIE,70
WO-BPO18-18-13-Production-stage1,BPO18-18-13-Production-stage1-P1002-F-1-S5,Production-stage1,Blending,PO18,P1002,BPO18-18-13,Blenders,A100,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-4-BLB,70
WO-BPO18-18-13-LIMS,BPO18-18-13-LIMS-P1002-F-1-S5,LIMS,Stability Testing,PO18,P1002,BPO18-18-13,Temperature and Humidity Controllers,A112,On Hold,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-5-STT,70
WO-BPO18-18-13-LIMS,BPO18-18-13-LIMS-P1002-F-1-S5,LIMS,Microbiological Testing,PO18,P1002,BPO18-18-13,Incubators,A108,Planned,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-1-MIT,70
WO-BPO18-18-13-LIMS,BPO18-18-13-LIMS-P1002-F-1-S5,LIMS,Chemical Analysis,PO18,P1002,BPO18-18-13,HPLC,A109,On Hold,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-2-CHA,70
WO-BPO18-18-14-Production-stage1,BPO18-18-14-Production-stage1-P1002-F-1-S5,Production-stage1,Distillation equipment,PO18,P1002,BPO18-18-14,Distillation equipment,A102,Cancelled,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-7-DIE,60
WO-BPO18-18-14-Production-stage1,BPO18-18-14-Production-stage1-P1002-F-1-S5,Production-stage1,Reactors,PO18,P1002,BPO18-18-14,Reactors,A101,On Hold,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-6-RER,60
WO-BPO18-18-14-Production-stage1,BPO18-18-14-Production-stage1-P1002-F-1-S5,Production-stage1,Extraction equipment,PO18,P1002,BPO18-18-14,Extraction equipment,A103,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,PR-8-EXE,60
WO-BPO18-18-14-LIMS,BPO18-18-14-LIMS-P1002-F-1-S5,LIMS,Physical Testing,PO18,P1002,BPO18-18-14,Particle Size Analyzers,A110,Completed,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-3-PHT,60
WO-BPO18-18-14-LIMS,BPO18-18-14-LIMS-P1002-F-1-S5,LIMS,Environmental Monitoring,PO18,P1002,BPO18-18-14,Air Particle Counters,A111,Cancelled,2024-05-28 09:50:15.755386,2024-05-28 09:50:15.755386,F-1-S5,S5,LI-4-ENM,60
WO-BPO18-18-14-LIMS,BPO18-18-14-LIMS-P1002-F-1-S5,LIMS,Microbiological Testing,PO18,P1002,BPO18-18-14,Incubators,A108,In Progress,2024-05-28 09:50:15.755386,2024-06-13 09:50:19.323460,F-1-S5,S5,LI-1-MIT,60
WO-BPO19-19-1-Production-stage1,BPO19-19-1-Production-stage1-P1007-F-1-S6,Production-stage1,Distillation equipment,PO19,P1007,BPO19-19-1,Distillation equipment,A122,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-7-DIE,70
WO-BPO19-19-1-Production-stage1,BPO19-19-1-Production-stage1-P1007-F-1-S6,Production-stage1,Extraction equipment,PO19,P1007,BPO19-19-1,Extraction equipment,A123,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-8-EXE,70
WO-BPO19-19-1-Production-stage1,BPO19-19-1-Production-stage1-P1007-F-1-S6,Production-stage1,Milling,PO19,P1007,BPO19-19-1,Mills,A119,Planned,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-3-MIM,70
WO-BPO19-19-1-LIMS,BPO19-19-1-LIMS-P1007-F-1-S6,LIMS,Stability Testing,PO19,P1007,BPO19-19-1,Temperature and Humidity Controllers,A132,Cancelled,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-5-STT,70
WO-BPO19-19-1-LIMS,BPO19-19-1-LIMS-P1007-F-1-S6,LIMS,Microbiological Testing,PO19,P1007,BPO19-19-1,Incubators,A128,Cancelled,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-1-MIT,70
WO-BPO19-19-1-LIMS,BPO19-19-1-LIMS-P1007-F-1-S6,LIMS,Physical Testing,PO19,P1007,BPO19-19-1,Particle Size Analyzers,A130,Planned,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-3-PHT,70
WO-BPO19-19-2-Production-stage1,BPO19-19-2-Production-stage1-P1007-F-1-S6,Production-stage1,Reactors,PO19,P1007,BPO19-19-2,Reactors,A121,Planned,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-6-RER,70
WO-BPO19-19-2-Production-stage1,BPO19-19-2-Production-stage1-P1007-F-1-S6,Production-stage1,Milling,PO19,P1007,BPO19-19-2,Mills,A119,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-3-MIM,70
WO-BPO19-19-2-Production-stage1,BPO19-19-2-Production-stage1-P1007-F-1-S6,Production-stage1,Granulation,PO19,P1007,BPO19-19-2,Granulators,A118,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-2-GRG,70
WO-BPO19-19-2-LIMS,BPO19-19-2-LIMS-P1007-F-1-S6,LIMS,Chemical Analysis,PO19,P1007,BPO19-19-2,HPLC,A129,Cancelled,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-2-CHA,70
WO-BPO19-19-2-LIMS,BPO19-19-2-LIMS-P1007-F-1-S6,LIMS,Physical Testing,PO19,P1007,BPO19-19-2,Particle Size Analyzers,A130,Planned,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-3-PHT,70
WO-BPO19-19-2-LIMS,BPO19-19-2-LIMS-P1007-F-1-S6,LIMS,Stability Testing,PO19,P1007,BPO19-19-2,Temperature and Humidity Controllers,A132,In Progress,2024-05-27 09:50:15.755386,2024-06-13 09:50:19.341719,F-1-S6,S6,LI-5-STT,70
WO-BPO19-19-3-Production-stage1,BPO19-19-3-Production-stage1-P1007-F-1-S6,Production-stage1,Granulation,PO19,P1007,BPO19-19-3,Granulators,A118,In Progress,2024-05-27 09:50:15.755386,2024-06-13 09:50:19.344719,F-1-S6,S6,PR-2-GRG,70
WO-BPO19-19-3-Production-stage1,BPO19-19-3-Production-stage1-P1007-F-1-S6,Production-stage1,Mixing ingredients,PO19,P1007,BPO19-19-3,Mixers,A117,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-1-MII,70
WO-BPO19-19-3-Production-stage1,BPO19-19-3-Production-stage1-P1007-F-1-S6,Production-stage1,Blending,PO19,P1007,BPO19-19-3,Blenders,A120,In Progress,2024-05-27 09:50:15.755386,2024-06-13 09:50:19.345719,F-1-S6,S6,PR-4-BLB,70
WO-BPO19-19-3-LIMS,BPO19-19-3-LIMS-P1007-F-1-S6,LIMS,Environmental Monitoring,PO19,P1007,BPO19-19-3,Air Particle Counters,A131,In Progress,2024-05-27 09:50:15.755386,2024-06-13 09:50:19.349796,F-1-S6,S6,LI-4-ENM,70
WO-BPO19-19-3-LIMS,BPO19-19-3-LIMS-P1007-F-1-S6,LIMS,Physical Testing,PO19,P1007,BPO19-19-3,Particle Size Analyzers,A130,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-3-PHT,70
WO-BPO19-19-3-LIMS,BPO19-19-3-LIMS-P1007-F-1-S6,LIMS,Chemical Analysis,PO19,P1007,BPO19-19-3,HPLC,A129,Completed,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-2-CHA,70
WO-BPO19-19-4-Production-stage1,BPO19-19-4-Production-stage1-P1007-F-1-S6,Production-stage1,Reactors,PO19,P1007,BPO19-19-4,Reactors,A121,Completed,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-6-RER,70
WO-BPO19-19-4-Production-stage1,BPO19-19-4-Production-stage1-P1007-F-1-S6,Production-stage1,Blending,PO19,P1007,BPO19-19-4,Blenders,A120,Planned,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-4-BLB,70
WO-BPO19-19-4-LIMS,BPO19-19-4-LIMS-P1007-F-1-S6,LIMS,Stability Testing,PO19,P1007,BPO19-19-4,Temperature and Humidity Controllers,A132,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-5-STT,70
WO-BPO19-19-4-LIMS,BPO19-19-4-LIMS-P1007-F-1-S6,LIMS,Environmental Monitoring,PO19,P1007,BPO19-19-4,Air Particle Counters,A131,Completed,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-4-ENM,70
WO-BPO19-19-4-LIMS,BPO19-19-4-LIMS-P1007-F-1-S6,LIMS,Physical Testing,PO19,P1007,BPO19-19-4,Particle Size Analyzers,A130,Cancelled,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-3-PHT,70
WO-BPO19-19-5-Production-stage1,BPO19-19-5-Production-stage1-P1007-F-1-S6,Production-stage1,Granulation,PO19,P1007,BPO19-19-5,Granulators,A118,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-2-GRG,70
WO-BPO19-19-5-Production-stage1,BPO19-19-5-Production-stage1-P1007-F-1-S6,Production-stage1,Extraction equipment,PO19,P1007,BPO19-19-5,Extraction equipment,A123,Completed,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-8-EXE,70
WO-BPO19-19-5-Production-stage1,BPO19-19-5-Production-stage1-P1007-F-1-S6,Production-stage1,Milling,PO19,P1007,BPO19-19-5,Mills,A119,Planned,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-3-MIM,70
WO-BPO19-19-5-LIMS,BPO19-19-5-LIMS-P1007-F-1-S6,LIMS,Stability Testing,PO19,P1007,BPO19-19-5,Temperature and Humidity Controllers,A132,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-5-STT,70
WO-BPO19-19-5-LIMS,BPO19-19-5-LIMS-P1007-F-1-S6,LIMS,Microbiological Testing,PO19,P1007,BPO19-19-5,Incubators,A128,Planned,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-1-MIT,70
WO-BPO19-19-5-LIMS,BPO19-19-5-LIMS-P1007-F-1-S6,LIMS,Environmental Monitoring,PO19,P1007,BPO19-19-5,Air Particle Counters,A131,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-4-ENM,70
WO-BPO19-19-6-Production-stage1,BPO19-19-6-Production-stage1-P1007-F-1-S6,Production-stage1,Reactors,PO19,P1007,BPO19-19-6,Reactors,A121,In Progress,2024-05-27 09:50:15.755386,2024-06-13 09:50:19.371189,F-1-S6,S6,PR-6-RER,70
WO-BPO19-19-6-Production-stage1,BPO19-19-6-Production-stage1-P1007-F-1-S6,Production-stage1,Distillation equipment,PO19,P1007,BPO19-19-6,Distillation equipment,A122,Cancelled,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-7-DIE,70
WO-BPO19-19-6-Production-stage1,BPO19-19-6-Production-stage1-P1007-F-1-S6,Production-stage1,Blending,PO19,P1007,BPO19-19-6,Blenders,A120,Completed,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-4-BLB,70
WO-BPO19-19-6-LIMS,BPO19-19-6-LIMS-P1007-F-1-S6,LIMS,Microbiological Testing,PO19,P1007,BPO19-19-6,Incubators,A128,Cancelled,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-1-MIT,70
WO-BPO19-19-6-LIMS,BPO19-19-6-LIMS-P1007-F-1-S6,LIMS,Chemical Analysis,PO19,P1007,BPO19-19-6,HPLC,A129,In Progress,2024-05-27 09:50:15.755386,2024-06-13 09:50:19.377265,F-1-S6,S6,LI-2-CHA,70
WO-BPO19-19-6-LIMS,BPO19-19-6-LIMS-P1007-F-1-S6,LIMS,Environmental Monitoring,PO19,P1007,BPO19-19-6,Air Particle Counters,A131,In Progress,2024-05-27 09:50:15.755386,2024-06-13 09:50:19.378268,F-1-S6,S6,LI-4-ENM,70
WO-BPO19-19-7-Production-stage1,BPO19-19-7-Production-stage1-P1007-F-1-S6,Production-stage1,Extraction equipment,PO19,P1007,BPO19-19-7,Extraction equipment,A123,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-8-EXE,70
WO-BPO19-19-7-Production-stage1,BPO19-19-7-Production-stage1-P1007-F-1-S6,Production-stage1,Mixing ingredients,PO19,P1007,BPO19-19-7,Mixers,A117,Cancelled,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-1-MII,70
WO-BPO19-19-7-LIMS,BPO19-19-7-LIMS-P1007-F-1-S6,LIMS,Microbiological Testing,PO19,P1007,BPO19-19-7,Incubators,A128,In Progress,2024-05-27 09:50:15.755386,2024-06-13 09:50:19.385995,F-1-S6,S6,LI-1-MIT,70
WO-BPO19-19-7-LIMS,BPO19-19-7-LIMS-P1007-F-1-S6,LIMS,Stability Testing,PO19,P1007,BPO19-19-7,Temperature and Humidity Controllers,A132,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-5-STT,70
WO-BPO19-19-7-LIMS,BPO19-19-7-LIMS-P1007-F-1-S6,LIMS,Chemical Analysis,PO19,P1007,BPO19-19-7,HPLC,A129,In Progress,2024-05-27 09:50:15.755386,2024-06-13 09:50:19.386926,F-1-S6,S6,LI-2-CHA,70
WO-BPO19-19-8-Production-stage1,BPO19-19-8-Production-stage1-P1007-F-1-S6,Production-stage1,Distillation equipment,PO19,P1007,BPO19-19-8,Distillation equipment,A122,In Progress,2024-05-27 09:50:15.755386,2024-06-13 09:50:19.389996,F-1-S6,S6,PR-7-DIE,70
WO-BPO19-19-8-Production-stage1,BPO19-19-8-Production-stage1-P1007-F-1-S6,Production-stage1,Extraction equipment,PO19,P1007,BPO19-19-8,Extraction equipment,A123,In Progress,2024-05-27 09:50:15.755386,2024-06-13 09:50:19.389996,F-1-S6,S6,PR-8-EXE,70
WO-BPO19-19-8-Production-stage1,BPO19-19-8-Production-stage1-P1007-F-1-S6,Production-stage1,Milling,PO19,P1007,BPO19-19-8,Mills,A119,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,PR-3-MIM,70
WO-BPO19-19-8-LIMS,BPO19-19-8-LIMS-P1007-F-1-S6,LIMS,Physical Testing,PO19,P1007,BPO19-19-8,Particle Size Analyzers,A130,In Progress,2024-05-27 09:50:15.755386,2024-06-13 09:50:19.394991,F-1-S6,S6,LI-3-PHT,70
WO-BPO19-19-8-LIMS,BPO19-19-8-LIMS-P1007-F-1-S6,LIMS,Chemical Analysis,PO19,P1007,BPO19-19-8,HPLC,A129,Cancelled,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-2-CHA,70
WO-BPO19-19-8-LIMS,BPO19-19-8-LIMS-P1007-F-1-S6,LIMS,Microbiological Testing,PO19,P1007,BPO19-19-8,Incubators,A128,On Hold,2024-05-27 09:50:15.755386,2024-05-27 09:50:15.755386,F-1-S6,S6,LI-1-MIT,70
WO-BPO19-19-9-Production-stage1,BPO19-19-9-Production-stage1-P1007-F-1-S6,Production-stage1,Distillation equipment,PO19,P1007,BPO19-19-9,Distillation equipment,A122,In Progress,2024-05-27 09:50:15.755386,2024-06-13 09:50:19.399994,F-1-S6,S6,PR-7-DIE,70
